charge_id,business_product_instance_id,charge_counter,date,cost,event_type
12925,1482,32,22-2-2021,34.99,charged regularly
12926,1482,33,22-3-2021,34.99,charged regularly
12927,1482,34,22-4-2021,34.99,charged regularly
12928,1482,35,22-5-2021,34.99,charged regularly
12929,1482,36,22-6-2021,34.99,charged regularly
12930,1482,37,22-7-2021,34.99,charged regularly
12931,1482,38,22-8-2021,34.99,charged regularly
12932,1482,39,22-9-2021,34.99,charged regularly
12933,1482,40,22-10-2021,34.99,charged regularly
12934,1482,41,22-11-2021,34.99,charged regularly
12935,1482,42,22-12-2021,34.99,charged regularly
12936,1482,43,22-1-2022,34.99,charged regularly
12937,1482,44,22-2-2022,34.99,charged regularly
12938,1483,1,26-02-2022,1.99,charged just once
12939,1484,1,18-2-2020,69.0,charged regularly
12940,1484,2,18-3-2020,69.0,charged regularly
12941,1484,3,18-4-2020,69.0,charged regularly
12942,1484,4,18-5-2020,69.0,charged regularly
12943,1484,5,18-6-2020,69.0,charged regularly
12944,1484,6,18-7-2020,69.0,charged regularly
12945,1484,7,18-8-2020,69.0,charged regularly
12946,1484,8,18-9-2020,69.0,charged regularly
12947,1484,9,18-10-2020,69.0,charged regularly
12948,1484,10,18-11-2020,69.0,charged regularly
12949,1484,11,18-12-2020,69.0,charged regularly
12950,1484,12,18-1-2021,69.0,charged regularly
12951,1484,13,18-2-2021,69.0,charged regularly
12952,1484,14,18-3-2021,69.0,charged regularly
12953,1484,15,18-4-2021,69.0,charged regularly
12954,1484,16,18-5-2021,69.0,charged regularly
12955,1484,17,18-6-2021,69.0,charged regularly
12956,1484,18,18-7-2021,69.0,charged regularly
12957,1484,19,18-8-2021,69.0,charged regularly
12958,1484,20,18-9-2021,69.0,charged regularly
12959,1484,21,18-10-2021,69.0,charged regularly
12960,1484,22,18-11-2021,69.0,charged regularly
12961,1484,23,18-12-2021,69.0,charged regularly
12962,1484,24,18-1-2022,69.0,charged regularly
12963,1484,25,18-2-2022,69.0,charged regularly
12964,1485,1,11-04-2020,20.0,charged just once
12965,1486,1,15-8-2011,69.99,charged regularly
12966,1486,2,15-9-2011,69.99,charged regularly
12967,1486,3,15-10-2011,69.99,charged regularly
12968,1486,4,15-11-2011,69.99,charged regularly
12969,1486,5,15-12-2011,69.99,charged regularly
12970,1486,6,15-1-2012,69.99,charged regularly
12971,1486,7,15-2-2012,69.99,charged regularly
12972,1486,8,15-3-2012,69.99,charged regularly
12973,1486,9,15-4-2012,69.99,charged regularly
12974,1486,10,15-5-2012,69.99,charged regularly
12975,1486,11,15-6-2012,69.99,charged regularly
12976,1486,12,15-7-2012,69.99,charged regularly
12977,1486,13,15-8-2012,69.99,charged regularly
12978,1486,14,15-9-2012,69.99,charged regularly
12979,1486,15,15-10-2012,69.99,charged regularly
12980,1486,16,15-11-2012,69.99,charged regularly
12981,1486,17,15-12-2012,69.99,charged regularly
12982,1486,18,15-1-2013,69.99,charged regularly
12983,1486,19,15-2-2013,69.99,charged regularly
12984,1486,20,15-3-2013,69.99,charged regularly
12985,1486,21,15-4-2013,69.99,charged regularly
12986,1486,22,15-5-2013,69.99,charged regularly
12987,1486,23,15-6-2013,69.99,charged regularly
12988,1486,24,15-7-2013,69.99,charged regularly
12989,1486,25,15-8-2013,69.99,charged regularly
12990,1486,26,15-9-2013,69.99,charged regularly
12991,1486,27,15-10-2013,69.99,charged regularly
12992,1486,28,15-11-2013,69.99,charged regularly
12993,1486,29,15-12-2013,69.99,charged regularly
12994,1486,30,15-1-2014,69.99,charged regularly
12995,1486,31,15-2-2014,69.99,charged regularly
12996,1487,1,29-4-2005,60.0,charged regularly
12997,1487,2,29-5-2005,60.0,charged regularly
12998,1487,3,29-6-2005,60.0,charged regularly
12999,1487,4,29-7-2005,60.0,charged regularly
13000,1487,5,29-8-2005,60.0,charged regularly
13001,1487,6,29-9-2005,60.0,charged regularly
13002,1487,7,29-10-2005,60.0,charged regularly
13003,1487,8,29-11-2005,60.0,charged regularly
13004,1487,9,29-12-2005,60.0,charged regularly
13005,1487,10,29-1-2006,60.0,charged regularly
13006,1487,11,1-3-2006,60.0,charged regularly
13007,1487,12,1-4-2006,60.0,charged regularly
13008,1487,13,1-5-2006,60.0,charged regularly
13009,1487,14,1-6-2006,60.0,charged regularly
13010,1488,1,29-04-2006,1.0,charged just once
13011,1489,1,9-5-2021,90.0,charged regularly
13012,1489,2,9-6-2021,90.0,charged regularly
13013,1489,3,9-7-2021,90.0,charged regularly
13014,1489,4,9-8-2021,90.0,charged regularly
13015,1489,5,9-9-2021,90.0,charged regularly
13016,1489,6,9-10-2021,90.0,charged regularly
13017,1489,7,9-11-2021,90.0,charged regularly
13018,1489,8,9-12-2021,90.0,charged regularly
13019,1489,9,9-1-2022,90.0,charged regularly
13020,1489,10,9-2-2022,90.0,charged regularly
13021,1491,1,8-1-2019,39.99,charged regularly
13022,1491,2,8-2-2019,39.99,charged regularly
13023,1491,3,8-3-2019,39.99,charged regularly
13024,1491,4,8-4-2019,39.99,charged regularly
13025,1491,5,8-5-2019,39.99,charged regularly
13026,1491,6,8-6-2019,39.99,charged regularly
13027,1492,1,24-01-2019,2.99,charged just once
13028,1493,1,21-11-2008,90.0,charged regularly
13029,1493,2,21-12-2008,90.0,charged regularly
13030,1493,3,21-1-2009,90.0,charged regularly
13031,1493,4,21-2-2009,90.0,charged regularly
13032,1493,5,21-3-2009,90.0,charged regularly
13033,1493,6,21-4-2009,90.0,charged regularly
13034,1493,7,21-5-2009,90.0,charged regularly
13035,1493,8,21-6-2009,90.0,charged regularly
13036,1493,9,21-7-2009,90.0,charged regularly
13037,1493,10,21-8-2009,90.0,charged regularly
13038,1493,11,21-9-2009,90.0,charged regularly
13039,1493,12,21-10-2009,90.0,charged regularly
13040,1493,13,21-11-2009,90.0,charged regularly
13041,1493,14,21-12-2009,90.0,charged regularly
13042,1493,15,21-1-2010,90.0,charged regularly
13043,1493,16,21-2-2010,90.0,charged regularly
13044,1493,17,21-3-2010,90.0,charged regularly
13045,1493,18,21-4-2010,90.0,charged regularly
13046,1493,19,21-5-2010,90.0,charged regularly
13047,1493,20,21-6-2010,90.0,charged regularly
13048,1493,21,21-7-2010,90.0,charged regularly
13049,1493,22,21-8-2010,90.0,charged regularly
13050,1493,23,21-9-2010,90.0,charged regularly
13051,1493,24,21-10-2010,90.0,charged regularly
13052,1493,25,21-11-2010,90.0,charged regularly
13053,1493,26,21-12-2010,90.0,charged regularly
13054,1493,27,21-1-2011,90.0,charged regularly
13055,1493,28,21-2-2011,90.0,charged regularly
13056,1493,29,21-3-2011,90.0,charged regularly
13057,1493,30,21-4-2011,90.0,charged regularly
13058,1493,31,21-5-2011,90.0,charged regularly
13059,1493,32,21-6-2011,90.0,charged regularly
13060,1493,33,21-7-2011,90.0,charged regularly
13061,1493,34,21-8-2011,90.0,charged regularly
13062,1493,35,21-9-2011,90.0,charged regularly
13063,1493,36,21-10-2011,90.0,charged regularly
13064,1493,37,21-11-2011,90.0,charged regularly
13065,1493,38,21-12-2011,90.0,charged regularly
13066,1493,39,21-1-2012,90.0,charged regularly
13067,1493,40,21-2-2012,90.0,charged regularly
13068,1493,41,21-3-2012,90.0,charged regularly
13069,1493,42,21-4-2012,90.0,charged regularly
13070,1493,43,21-5-2012,90.0,charged regularly
13071,1493,44,21-6-2012,90.0,charged regularly
13072,1493,45,21-7-2012,90.0,charged regularly
13073,1493,46,21-8-2012,90.0,charged regularly
13074,1493,47,21-9-2012,90.0,charged regularly
13075,1493,48,21-10-2012,90.0,charged regularly
13076,1494,1,4-12-2021,60.0,charged regularly
13077,1494,2,4-1-2022,60.0,charged regularly
13078,1494,3,4-2-2022,60.0,charged regularly
13079,1495,1,1-8-2008,30.0,charged regularly
13080,1495,2,1-9-2008,30.0,charged regularly
13081,1498,1,09-09-2022,1.49,charged just once
13082,1499,1,15-2-2021,69.0,charged regularly
13083,1499,2,15-3-2021,69.0,charged regularly
13084,1499,3,15-4-2021,69.0,charged regularly
13085,1499,4,15-5-2021,69.0,charged regularly
13086,1499,5,15-6-2021,69.0,charged regularly
13087,1499,6,15-7-2021,69.0,charged regularly
13088,1499,7,15-8-2021,69.0,charged regularly
13089,1499,8,15-9-2021,69.0,charged regularly
13090,1499,9,15-10-2021,69.0,charged regularly
13091,1499,10,15-11-2021,69.0,charged regularly
13092,1499,11,15-12-2021,69.0,charged regularly
13093,1499,12,15-1-2022,69.0,charged regularly
13094,1499,13,15-2-2022,69.0,charged regularly
13095,1501,1,20-01-2015,2.99,charged just once
13096,1502,1,14-4-1999,90.0,charged regularly
13097,1502,2,14-5-1999,90.0,charged regularly
13098,1502,3,14-6-1999,90.0,charged regularly
13099,1502,4,14-7-1999,90.0,charged regularly
13100,1502,5,14-8-1999,90.0,charged regularly
13101,1503,1,06-05-1999,0.1,charged just once
13102,1504,1,6-10-1998,60.0,charged regularly
13103,1504,2,6-11-1998,60.0,charged regularly
13104,1504,3,6-12-1998,60.0,charged regularly
13105,1504,4,6-1-1999,60.0,charged regularly
13106,1504,5,6-2-1999,60.0,charged regularly
13107,1504,6,6-3-1999,60.0,charged regularly
13108,1504,7,6-4-1999,60.0,charged regularly
13109,1504,8,6-5-1999,60.0,charged regularly
13110,1504,9,6-6-1999,60.0,charged regularly
13111,1504,10,6-7-1999,60.0,charged regularly
13112,1504,11,6-8-1999,60.0,charged regularly
13113,1504,12,6-9-1999,60.0,charged regularly
13114,1504,13,6-10-1999,60.0,charged regularly
13115,1504,14,6-11-1999,60.0,charged regularly
13116,1504,15,6-12-1999,60.0,charged regularly
13117,1504,16,6-1-2000,60.0,charged regularly
13118,1504,17,6-2-2000,60.0,charged regularly
13119,1505,1,13-10-2010,90.0,charged regularly
13120,1505,2,13-11-2010,90.0,charged regularly
13121,1505,3,13-12-2010,90.0,charged regularly
13122,1505,4,13-1-2011,90.0,charged regularly
13123,1505,5,13-2-2011,90.0,charged regularly
13124,1505,6,13-3-2011,90.0,charged regularly
13125,1505,7,13-4-2011,90.0,charged regularly
13126,1505,8,13-5-2011,90.0,charged regularly
13127,1505,9,13-6-2011,90.0,charged regularly
13128,1505,10,13-7-2011,90.0,charged regularly
13129,1505,11,13-8-2011,90.0,charged regularly
13130,1505,12,13-9-2011,90.0,charged regularly
13131,1506,1,26-9-2002,39.99,charged regularly
13132,1506,2,26-10-2002,39.99,charged regularly
13133,1506,3,26-11-2002,39.99,charged regularly
13134,1506,4,26-12-2002,39.99,charged regularly
13135,1507,1,6-12-2000,34.99,charged regularly
13136,1507,2,6-1-2001,34.99,charged regularly
13137,1507,3,6-2-2001,34.99,charged regularly
13138,1507,4,6-3-2001,34.99,charged regularly
13139,1507,5,6-4-2001,34.99,charged regularly
13140,1507,6,6-5-2001,34.99,charged regularly
13141,1507,7,6-6-2001,34.99,charged regularly
13142,1507,8,6-7-2001,34.99,charged regularly
13143,1507,9,6-8-2001,34.99,charged regularly
13144,1507,10,6-9-2001,34.99,charged regularly
13145,1507,11,6-10-2001,34.99,charged regularly
13146,1507,12,6-11-2001,34.99,charged regularly
13147,1507,13,6-12-2001,34.99,charged regularly
13148,1507,14,6-1-2002,34.99,charged regularly
13149,1507,15,6-2-2002,34.99,charged regularly
13150,1507,16,6-3-2002,34.99,charged regularly
13151,1507,17,6-4-2002,34.99,charged regularly
13152,1507,18,6-5-2002,34.99,charged regularly
13153,1507,19,6-6-2002,34.99,charged regularly
13154,1507,20,6-7-2002,34.99,charged regularly
13155,1507,21,6-8-2002,34.99,charged regularly
13156,1507,22,6-9-2002,34.99,charged regularly
13157,1507,23,6-10-2002,34.99,charged regularly
13158,1508,1,18-05-2002,5.49,charged just once
13159,1509,1,11-10-2021,34.99,charged regularly
13160,1509,2,11-11-2021,34.99,charged regularly
13161,1510,1,20-07-2021,1.99,charged just once
13162,1511,1,5-7-2021,39.99,charged regularly
13163,1511,2,5-8-2021,39.99,charged regularly
13164,1511,3,5-9-2021,39.99,charged regularly
13165,1511,4,5-10-2021,39.99,charged regularly
13166,1511,5,5-11-2021,39.99,charged regularly
13167,1511,6,5-12-2021,39.99,charged regularly
13168,1511,7,5-1-2022,39.99,charged regularly
13169,1511,8,5-2-2022,39.99,charged regularly
13170,1512,1,02-09-2022,1.99,charged just once
13171,1513,1,26-6-2011,34.99,charged regularly
13172,1513,2,26-7-2011,34.99,charged regularly
13173,1513,3,26-8-2011,34.99,charged regularly
13174,1513,4,26-9-2011,34.99,charged regularly
13175,1513,5,26-10-2011,34.99,charged regularly
13176,1513,6,26-11-2011,34.99,charged regularly
13177,1513,7,26-12-2011,34.99,charged regularly
13178,1513,8,26-1-2012,34.99,charged regularly
13179,1513,9,26-2-2012,34.99,charged regularly
13180,1513,10,26-3-2012,34.99,charged regularly
13181,1513,11,26-4-2012,34.99,charged regularly
13182,1513,12,26-5-2012,34.99,charged regularly
13183,1513,13,26-6-2012,34.99,charged regularly
13184,1513,14,26-7-2012,34.99,charged regularly
13185,1513,15,26-8-2012,34.99,charged regularly
13186,1513,16,26-9-2012,34.99,charged regularly
13187,1513,17,26-10-2012,34.99,charged regularly
13188,1513,18,26-11-2012,34.99,charged regularly
13189,1513,19,26-12-2012,34.99,charged regularly
13190,1513,20,26-1-2013,34.99,charged regularly
13191,1513,21,26-2-2013,34.99,charged regularly
13192,1513,22,26-3-2013,34.99,charged regularly
13193,1513,23,26-4-2013,34.99,charged regularly
13194,1513,24,26-5-2013,34.99,charged regularly
13195,1513,25,26-6-2013,34.99,charged regularly
13196,1513,26,26-7-2013,34.99,charged regularly
13197,1513,27,26-8-2013,34.99,charged regularly
13198,1513,28,26-9-2013,34.99,charged regularly
13199,1513,29,26-10-2013,34.99,charged regularly
13200,1513,30,26-11-2013,34.99,charged regularly
13201,1513,31,26-12-2013,34.99,charged regularly
13202,1513,32,26-1-2014,34.99,charged regularly
13203,1513,33,26-2-2014,34.99,charged regularly
13204,1513,34,26-3-2014,34.99,charged regularly
13205,1513,35,26-4-2014,34.99,charged regularly
13206,1513,36,26-5-2014,34.99,charged regularly
13207,1513,37,26-6-2014,34.99,charged regularly
13208,1513,38,26-7-2014,34.99,charged regularly
13209,1513,39,26-8-2014,34.99,charged regularly
13210,1513,40,26-9-2014,34.99,charged regularly
13211,1513,41,26-10-2014,34.99,charged regularly
13212,1513,42,26-11-2014,34.99,charged regularly
13213,1514,1,07-05-2017,1.49,charged just once
13214,1515,1,10-2-2009,60.0,charged regularly
13215,1515,2,10-3-2009,60.0,charged regularly
13216,1515,3,10-4-2009,60.0,charged regularly
13217,1515,4,10-5-2009,60.0,charged regularly
13218,1515,5,10-6-2009,60.0,charged regularly
13219,1515,6,10-7-2009,60.0,charged regularly
13220,1515,7,10-8-2009,60.0,charged regularly
13221,1515,8,10-9-2009,60.0,charged regularly
13222,1515,9,10-10-2009,60.0,charged regularly
13223,1515,10,10-11-2009,60.0,charged regularly
13224,1515,11,10-12-2009,60.0,charged regularly
13225,1515,12,10-1-2010,60.0,charged regularly
13226,1515,13,10-2-2010,60.0,charged regularly
13227,1515,14,10-3-2010,60.0,charged regularly
13228,1515,15,10-4-2010,60.0,charged regularly
13229,1515,16,10-5-2010,60.0,charged regularly
13230,1515,17,10-6-2010,60.0,charged regularly
13231,1515,18,10-7-2010,60.0,charged regularly
13232,1515,19,10-8-2010,60.0,charged regularly
13233,1515,20,10-9-2010,60.0,charged regularly
13234,1515,21,10-10-2010,60.0,charged regularly
13235,1515,22,10-11-2010,60.0,charged regularly
13236,1515,23,10-12-2010,60.0,charged regularly
13237,1515,24,10-1-2011,60.0,charged regularly
13238,1515,25,10-2-2011,60.0,charged regularly
13239,1515,26,10-3-2011,60.0,charged regularly
13240,1515,27,10-4-2011,60.0,charged regularly
13241,1515,28,10-5-2011,60.0,charged regularly
13242,1515,29,10-6-2011,60.0,charged regularly
13243,1518,1,25-5-2001,39.99,charged regularly
13244,1518,2,25-6-2001,39.99,charged regularly
13245,1518,3,25-7-2001,39.99,charged regularly
13246,1518,4,25-8-2001,39.99,charged regularly
13247,1518,5,25-9-2001,39.99,charged regularly
13248,1518,6,25-10-2001,39.99,charged regularly
13249,1518,7,25-11-2001,39.99,charged regularly
13250,1518,8,25-12-2001,39.99,charged regularly
13251,1519,1,10-11-2001,4.99,charged just once
13252,1520,1,18-11-2021,34.99,charged regularly
13253,1520,2,18-12-2021,34.99,charged regularly
13254,1520,3,18-1-2022,34.99,charged regularly
13255,1520,4,18-2-2022,34.99,charged regularly
13256,1521,1,16-8-2020,69.99,charged regularly
13257,1521,2,16-9-2020,69.99,charged regularly
13258,1521,3,16-10-2020,69.99,charged regularly
13259,1521,4,16-11-2020,69.99,charged regularly
13260,1521,5,16-12-2020,69.99,charged regularly
13261,1521,6,16-1-2021,69.99,charged regularly
13262,1521,7,16-2-2021,69.99,charged regularly
13263,1521,8,16-3-2021,69.99,charged regularly
13264,1521,9,16-4-2021,69.99,charged regularly
13265,1521,10,16-5-2021,69.99,charged regularly
13266,1521,11,16-6-2021,69.99,charged regularly
13267,1521,12,16-7-2021,69.99,charged regularly
13268,1521,13,16-8-2021,69.99,charged regularly
13269,1521,14,16-9-2021,69.99,charged regularly
13270,1521,15,16-10-2021,69.99,charged regularly
13271,1521,16,16-11-2021,69.99,charged regularly
13272,1521,17,16-12-2021,69.99,charged regularly
13273,1521,18,16-1-2022,69.99,charged regularly
13274,1521,19,16-2-2022,69.99,charged regularly
13275,1522,1,19-7-2013,34.99,charged regularly
13276,1522,2,19-8-2013,34.99,charged regularly
13277,1522,3,19-9-2013,34.99,charged regularly
13278,1522,4,19-10-2013,34.99,charged regularly
13279,1522,5,19-11-2013,34.99,charged regularly
13280,1522,6,19-12-2013,34.99,charged regularly
13281,1522,7,19-1-2014,34.99,charged regularly
13282,1522,8,19-2-2014,34.99,charged regularly
13283,1522,9,19-3-2014,34.99,charged regularly
13284,1522,10,19-4-2014,34.99,charged regularly
13285,1522,11,19-5-2014,34.99,charged regularly
13286,1523,1,30-04-2013,5.49,charged just once
13287,1525,1,10-01-2021,1.0,charged just once
13288,1526,1,2-1-2021,69.99,charged regularly
13289,1526,2,2-2-2021,69.99,charged regularly
13290,1526,3,2-3-2021,69.99,charged regularly
13291,1527,1,17-3-2011,69.0,charged regularly
13292,1527,2,17-4-2011,69.0,charged regularly
13293,1527,3,17-5-2011,69.0,charged regularly
13294,1527,4,17-6-2011,69.0,charged regularly
13295,1527,5,17-7-2011,69.0,charged regularly
13296,1527,6,17-8-2011,69.0,charged regularly
13297,1527,7,17-9-2011,69.0,charged regularly
13298,1527,8,17-10-2011,69.0,charged regularly
13299,1527,9,17-11-2011,69.0,charged regularly
13300,1527,10,17-12-2011,69.0,charged regularly
13301,1527,11,17-1-2012,69.0,charged regularly
13302,1527,12,17-2-2012,69.0,charged regularly
13303,1527,13,17-3-2012,69.0,charged regularly
13304,1527,14,17-4-2012,69.0,charged regularly
13305,1527,15,17-5-2012,69.0,charged regularly
13306,1527,16,17-6-2012,69.0,charged regularly
13307,1527,17,17-7-2012,69.0,charged regularly
13308,1527,18,17-8-2012,69.0,charged regularly
13309,1527,19,17-9-2012,69.0,charged regularly
13310,1527,20,17-10-2012,69.0,charged regularly
13311,1527,21,17-11-2012,69.0,charged regularly
13312,1527,22,17-12-2012,69.0,charged regularly
13313,1527,23,17-1-2013,69.0,charged regularly
13314,1527,24,17-2-2013,69.0,charged regularly
13315,1527,25,17-3-2013,69.0,charged regularly
13316,1527,26,17-4-2013,69.0,charged regularly
13317,1527,27,17-5-2013,69.0,charged regularly
13318,1527,28,17-6-2013,69.0,charged regularly
13319,1527,29,17-7-2013,69.0,charged regularly
13320,1527,30,17-8-2013,69.0,charged regularly
13321,1527,31,17-9-2013,69.0,charged regularly
13322,1527,32,17-10-2013,69.0,charged regularly
13323,1527,33,17-11-2013,69.0,charged regularly
13324,1527,34,17-12-2013,69.0,charged regularly
13325,1527,35,17-1-2014,69.0,charged regularly
13326,1527,36,17-2-2014,69.0,charged regularly
13327,1527,37,17-3-2014,69.0,charged regularly
13328,1527,38,17-4-2014,69.0,charged regularly
13329,1527,39,17-5-2014,69.0,charged regularly
13330,1527,40,17-6-2014,69.0,charged regularly
13331,1527,41,17-7-2014,69.0,charged regularly
13332,1527,42,17-8-2014,69.0,charged regularly
13333,1527,43,17-9-2014,69.0,charged regularly
13334,1528,1,12-02-2015,3.49,charged just once
13335,1529,1,19-1-2020,39.99,charged regularly
13336,1529,2,19-2-2020,39.99,charged regularly
13337,1529,3,19-3-2020,39.99,charged regularly
13338,1529,4,19-4-2020,39.99,charged regularly
13339,1529,5,19-5-2020,39.99,charged regularly
13340,1529,6,19-6-2020,39.99,charged regularly
13341,1529,7,19-7-2020,39.99,charged regularly
13342,1529,8,19-8-2020,39.99,charged regularly
13343,1529,9,19-9-2020,39.99,charged regularly
13344,1529,10,19-10-2020,39.99,charged regularly
13345,1529,11,19-11-2020,39.99,charged regularly
13346,1529,12,19-12-2020,39.99,charged regularly
13347,1529,13,19-1-2021,39.99,charged regularly
13348,1529,14,19-2-2021,39.99,charged regularly
13349,1529,15,19-3-2021,39.99,charged regularly
13350,1529,16,19-4-2021,39.99,charged regularly
13351,1529,17,19-5-2021,39.99,charged regularly
13352,1529,18,19-6-2021,39.99,charged regularly
13353,1529,19,19-7-2021,39.99,charged regularly
13354,1529,20,19-8-2021,39.99,charged regularly
13355,1529,21,19-9-2021,39.99,charged regularly
13356,1529,22,19-10-2021,39.99,charged regularly
13357,1529,23,19-11-2021,39.99,charged regularly
13358,1529,24,19-12-2021,39.99,charged regularly
13359,1529,25,19-1-2022,39.99,charged regularly
13360,1530,1,02-12-2020,1.99,charged just once
13361,1531,1,8-8-2020,60.0,charged regularly
13362,1531,2,8-9-2020,60.0,charged regularly
13363,1531,3,8-10-2020,60.0,charged regularly
13364,1531,4,8-11-2020,60.0,charged regularly
13365,1531,5,8-12-2020,60.0,charged regularly
13366,1531,6,8-1-2021,60.0,charged regularly
13367,1531,7,8-2-2021,60.0,charged regularly
13368,1531,8,8-3-2021,60.0,charged regularly
13369,1531,9,8-4-2021,60.0,charged regularly
13370,1531,10,8-5-2021,60.0,charged regularly
13371,1531,11,8-6-2021,60.0,charged regularly
13372,1531,12,8-7-2021,60.0,charged regularly
13373,1531,13,8-8-2021,60.0,charged regularly
13374,1531,14,8-9-2021,60.0,charged regularly
13375,1531,15,8-10-2021,60.0,charged regularly
13376,1531,16,8-11-2021,60.0,charged regularly
13377,1532,1,12-8-2020,60.0,charged regularly
13378,1532,2,12-9-2020,60.0,charged regularly
13379,1532,3,12-10-2020,60.0,charged regularly
13380,1532,4,12-11-2020,60.0,charged regularly
13381,1532,5,12-12-2020,60.0,charged regularly
13382,1532,6,12-1-2021,60.0,charged regularly
13383,1532,7,12-2-2021,60.0,charged regularly
13384,1532,8,12-3-2021,60.0,charged regularly
13385,1532,9,12-4-2021,60.0,charged regularly
13386,1532,10,12-5-2021,60.0,charged regularly
13387,1532,11,12-6-2021,60.0,charged regularly
13388,1532,12,12-7-2021,60.0,charged regularly
13389,1532,13,12-8-2021,60.0,charged regularly
13390,1534,1,02-01-2020,4.99,charged just once
13391,1535,1,2-7-2019,39.99,charged regularly
13392,1535,2,2-8-2019,39.99,charged regularly
13393,1535,3,2-9-2019,39.99,charged regularly
13394,1535,4,2-10-2019,39.99,charged regularly
13395,1535,5,2-11-2019,39.99,charged regularly
13396,1535,6,2-12-2019,39.99,charged regularly
13397,1535,7,2-1-2020,39.99,charged regularly
13398,1535,8,2-2-2020,39.99,charged regularly
13399,1535,9,2-3-2020,39.99,charged regularly
13400,1535,10,2-4-2020,39.99,charged regularly
13401,1535,11,2-5-2020,39.99,charged regularly
13402,1535,12,2-6-2020,39.99,charged regularly
13403,1535,13,2-7-2020,39.99,charged regularly
13404,1535,14,2-8-2020,39.99,charged regularly
13405,1535,15,2-9-2020,39.99,charged regularly
13406,1535,16,2-10-2020,39.99,charged regularly
13407,1535,17,2-11-2020,39.99,charged regularly
13408,1535,18,2-12-2020,39.99,charged regularly
13409,1535,19,2-1-2021,39.99,charged regularly
13410,1535,20,2-2-2021,39.99,charged regularly
13411,1535,21,2-3-2021,39.99,charged regularly
13412,1535,22,2-4-2021,39.99,charged regularly
13413,1535,23,2-5-2021,39.99,charged regularly
13414,1535,24,2-6-2021,39.99,charged regularly
13415,1535,25,2-7-2021,39.99,charged regularly
13416,1535,26,2-8-2021,39.99,charged regularly
13417,1535,27,2-9-2021,39.99,charged regularly
13418,1535,28,2-10-2021,39.99,charged regularly
13419,1535,29,2-11-2021,39.99,charged regularly
13420,1535,30,2-12-2021,39.99,charged regularly
13421,1535,31,2-1-2022,39.99,charged regularly
13422,1535,32,2-2-2022,39.99,charged regularly
13423,1536,1,06-04-2019,4.99,charged just once
13424,1537,1,23-9-2021,69.99,charged regularly
13425,1537,2,23-10-2021,69.99,charged regularly
13426,1539,1,06-08-2022,1.99,charged just once
13427,1542,1,16-2-2022,39.99,charged regularly
13428,1543,1,13-01-2022,4.99,charged just once
13429,1544,1,3-8-2021,60.0,charged regularly
13430,1544,2,3-9-2021,60.0,charged regularly
13431,1545,1,16-1-2022,60.0,charged regularly
13432,1545,2,16-2-2022,60.0,charged regularly
13433,1546,1,11-1-2018,34.99,charged regularly
13434,1546,2,11-2-2018,34.99,charged regularly
13435,1546,3,11-3-2018,34.99,charged regularly
13436,1546,4,11-4-2018,34.99,charged regularly
13437,1546,5,11-5-2018,34.99,charged regularly
13438,1546,6,11-6-2018,34.99,charged regularly
13439,1546,7,11-7-2018,34.99,charged regularly
13440,1546,8,11-8-2018,34.99,charged regularly
13441,1546,9,11-9-2018,34.99,charged regularly
13442,1546,10,11-10-2018,34.99,charged regularly
13443,1546,11,11-11-2018,34.99,charged regularly
13444,1546,12,11-12-2018,34.99,charged regularly
13445,1546,13,11-1-2019,34.99,charged regularly
13446,1546,14,11-2-2019,34.99,charged regularly
13447,1546,15,11-3-2019,34.99,charged regularly
13448,1546,16,11-4-2019,34.99,charged regularly
13449,1546,17,11-5-2019,34.99,charged regularly
13450,1546,18,11-6-2019,34.99,charged regularly
13451,1546,19,11-7-2019,34.99,charged regularly
13452,1546,20,11-8-2019,34.99,charged regularly
13453,1546,21,11-9-2019,34.99,charged regularly
13454,1546,22,11-10-2019,34.99,charged regularly
13455,1546,23,11-11-2019,34.99,charged regularly
13456,1546,24,11-12-2019,34.99,charged regularly
13457,1546,25,11-1-2020,34.99,charged regularly
13458,1546,26,11-2-2020,34.99,charged regularly
13459,1546,27,11-3-2020,34.99,charged regularly
13460,1546,28,11-4-2020,34.99,charged regularly
13461,1546,29,11-5-2020,34.99,charged regularly
13462,1546,30,11-6-2020,34.99,charged regularly
13463,1546,31,11-7-2020,34.99,charged regularly
13464,1546,32,11-8-2020,34.99,charged regularly
13465,1546,33,11-9-2020,34.99,charged regularly
13466,1546,34,11-10-2020,34.99,charged regularly
13467,1546,35,11-11-2020,34.99,charged regularly
13468,1546,36,11-12-2020,34.99,charged regularly
13469,1546,37,11-1-2021,34.99,charged regularly
13470,1546,38,11-2-2021,34.99,charged regularly
13471,1546,39,11-3-2021,34.99,charged regularly
13472,1546,40,11-4-2021,34.99,charged regularly
13473,1546,41,11-5-2021,34.99,charged regularly
13474,1546,42,11-6-2021,34.99,charged regularly
13475,1546,43,11-7-2021,34.99,charged regularly
13476,1546,44,11-8-2021,34.99,charged regularly
13477,1546,45,11-9-2021,34.99,charged regularly
13478,1546,46,11-10-2021,34.99,charged regularly
13479,1546,47,11-11-2021,34.99,charged regularly
13480,1546,48,11-12-2021,34.99,charged regularly
13481,1546,49,11-1-2022,34.99,charged regularly
13482,1546,50,11-2-2022,34.99,charged regularly
13483,1547,1,12-03-2018,5.49,charged just once
