id,customer_id,product_id,activation_date,termination_date,status,distribution
19199,7982,7,2007-09-16,2011-01-06,inactive,web
19200,246,9,2022-09-25,----------,active,web
19201,246,17,2022-03-30,----------,active,web
19202,8941,9,2021-08-17,----------,active,web
19203,7080,5,2016-05-02,2018-09-27,inactive,web
19204,9009,10,2021-05-22,----------,active,phyzical
19205,9009,13,2022-02-04,----------,active,web
19206,6106,5,2004-03-15,2008-08-09,inactive,phyzical
19207,6106,7,2004-05-04,2006-12-12,inactive,web
19208,5478,19,2018-12-28,2018-12-31,inactive,web
19209,5478,10,2019-12-11,2022-02-17,inactive,web
19210,4149,14,2021-09-18,----------,active,web
19211,4149,18,2014-12-24,2015-12-02,inactive,phyzical
19212,557,10,2011-09-13,2014-05-09,inactive,phyzical
19213,557,13,2013-03-29,2013-08-02,inactive,phyzical
19214,557,10,2021-12-03,2021-12-30,inactive,web
19215,557,11,2021-12-25,2021-12-26,inactive,web
19216,7967,5,2015-03-27,2015-05-11,inactive,web
19217,7967,19,2021-07-12,----------,active,web
19218,7167,5,2019-12-05,2021-12-04,inactive,web
19219,7167,7,2020-08-29,2020-11-02,inactive,web
19220,7167,3,2020-07-09,2021-06-14,inactive,web
19221,341,3,2003-10-16,2005-10-07,inactive,web
19222,341,5,2008-05-12,2009-09-14,inactive,web
19223,341,7,2008-06-15,2009-01-25,inactive,web
19224,2907,19,2021-10-10,2021-11-21,inactive,web
19225,9937,16,2022-06-10,----------,active,web
19226,9937,16,2022-11-26,----------,active,web
19227,7336,5,2012-03-27,2013-03-06,inactive,phyzical
19228,7336,6,2012-12-23,2013-01-12,inactive,phyzical
19229,7336,4,2014-04-08,2018-05-11,inactive,web
19230,6984,3,2021-07-19,----------,active,phyzical
19231,9371,18,2020-04-16,2021-10-15,inactive,phyzical
19232,9371,19,2019-01-13,2021-09-29,inactive,phyzical
19233,5948,1,2021-07-04,----------,active,web
19234,5948,5,2022-04-30,----------,active,web
19235,5948,6,2022-07-23,----------,active,web
19236,3411,14,2021-11-26,----------,active,web
19237,3411,15,2022-01-30,----------,active,web
19238,7154,19,2020-11-22,----------,active,phyzical
19239,7154,20,2022-02-02,----------,active,web
19240,7154,1,2017-01-24,2017-12-25,inactive,web
19241,7154,2,2017-11-18,2017-11-29,inactive,web
19242,7488,1,2022-06-04,----------,active,web
19243,5255,18,2019-09-08,2020-11-18,inactive,phyzical
19244,5255,10,2018-10-25,----------,active,phyzical
19245,5255,12,2021-02-17,2022-02-23,inactive,phyzical
19246,2158,17,2015-08-03,2015-11-27,inactive,phyzical
19247,2158,10,2010-10-20,2012-02-23,inactive,web
19248,8744,19,2020-10-21,2020-12-04,inactive,phyzical
19249,5307,16,2012-01-27,2014-07-10,inactive,web
19250,5307,10,2017-09-05,2021-03-15,inactive,web
19251,5307,12,2021-03-14,2021-03-15,inactive,phyzical
19252,6948,8,2014-03-24,2016-12-26,inactive,web
19253,6948,14,2011-12-13,2014-04-17,inactive,web
19254,6439,18,2010-03-02,2014-07-18,inactive,web
19255,6439,3,2016-10-22,2017-08-12,inactive,web
19256,6443,17,2013-05-05,2013-09-06,inactive,phyzical
19257,6443,19,2015-04-28,2019-04-05,inactive,web
19258,6443,20,2015-12-22,2018-10-14,inactive,web
19259,4096,14,2022-10-09,----------,active,web
19260,4096,15,2022-10-24,----------,active,web
19261,3761,4,2001-11-08,2004-12-08,inactive,web
19262,799,10,2022-05-06,----------,active,phyzical
19263,799,11,2022-06-21,----------,active,web
19264,799,8,2022-12-08,----------,active,web
19265,8718,10,2008-02-01,2009-04-06,inactive,web
19266,8718,13,2008-12-13,2009-04-04,inactive,web
19267,2258,10,2006-01-16,2007-12-10,inactive,web
19268,2258,11,2007-03-20,2007-04-22,inactive,phyzical
19269,2258,10,2018-02-28,2020-05-13,inactive,web
19270,9300,19,2014-01-05,2015-10-06,inactive,web
19271,9300,20,2015-01-24,2015-07-30,inactive,web
19272,9300,10,2005-01-24,2005-02-15,inactive,web
19273,9300,11,2005-01-29,2005-02-07,inactive,phyzical
19274,6468,10,2011-02-13,2012-09-05,inactive,phyzical
19275,6468,11,2011-03-15,2012-07-28,inactive,web
19276,6468,19,2019-02-04,2019-03-03,inactive,phyzical
19277,5180,14,2010-01-02,2010-01-20,inactive,web
19278,5180,4,2010-05-15,2011-11-14,inactive,phyzical
19279,547,9,2013-12-31,2016-09-26,inactive,web
19280,2462,10,2022-08-12,----------,active,phyzical
19281,2462,12,2022-08-19,----------,active,phyzical
19282,2462,18,2022-05-13,----------,active,web
19283,3823,1,2021-12-07,----------,active,web
19284,3823,2,2022-01-14,----------,active,web
19285,3823,1,2021-11-04,----------,active,web
19286,3747,3,2022-11-24,----------,active,web
19287,9157,18,2019-06-01,2020-07-11,inactive,web
19288,8630,14,2021-02-05,2021-04-25,inactive,phyzical
19289,8630,5,2022-03-17,----------,active,web
19290,8630,6,2022-05-30,----------,active,web
19291,7935,8,2001-03-18,2002-02-14,inactive,web
19292,7935,4,2013-01-26,2014-02-10,inactive,web
19293,3464,19,2020-12-17,----------,active,phyzical
19294,822,14,2021-05-24,----------,active,phyzical
19295,822,14,2017-05-14,2019-11-02,inactive,phyzical
19296,822,15,2018-10-15,2019-09-24,inactive,web
19297,5447,3,2022-06-14,----------,active,web
19298,6922,10,2015-04-09,2017-06-17,inactive,web
19299,6922,11,2015-04-26,2015-07-24,inactive,phyzical
19300,6457,17,2004-09-27,2008-06-12,inactive,phyzical
19301,6457,19,2006-07-17,2008-11-07,inactive,web
19302,4535,8,2022-08-02,----------,active,web
19303,4073,19,2021-08-30,----------,active,web
19304,4073,20,2022-06-28,----------,active,phyzical
19305,4073,19,2018-11-17,----------,active,web
19306,4073,20,2018-11-20,2018-11-30,inactive,web
19307,5086,8,2018-11-29,2020-04-02,inactive,phyzical
19308,3609,5,2018-12-17,2018-12-20,inactive,web
19309,3609,7,2018-12-20,2018-12-20,inactive,phyzical
19310,3609,10,2021-01-06,2021-04-06,inactive,web
19311,3609,11,2021-01-27,2021-02-27,inactive,web
19312,651,10,2022-02-06,----------,active,web
19313,651,12,2022-02-13,----------,active,web
19314,4506,8,2015-06-11,2018-03-26,inactive,web
19315,9793,14,2022-09-23,----------,active,web
19316,1821,5,2011-12-21,2012-01-12,inactive,web
19317,1821,6,2011-12-30,2012-01-10,inactive,web
19318,381,19,2017-04-26,2019-08-03,inactive,web
19319,381,10,2019-06-23,----------,active,phyzical
19320,381,11,2020-01-12,2021-03-14,inactive,phyzical
19321,3623,4,2020-11-30,----------,active,web
19322,454,10,2016-07-07,2018-09-19,inactive,web
19323,454,13,2016-08-18,2016-09-18,inactive,web
19324,7105,17,2022-08-06,----------,active,web
19325,7272,10,2017-10-13,2019-02-04,inactive,web
19326,7272,11,2019-01-26,2019-01-28,inactive,phyzical
19327,7272,10,2022-11-03,----------,active,web
19328,7272,12,2022-12-13,----------,active,web
19329,7556,17,1999-01-18,2000-02-18,inactive,web
19330,5744,5,2021-04-27,----------,active,web
19331,5744,7,2021-12-01,----------,active,web
19332,5744,5,2018-06-24,----------,active,web
19333,657,5,2016-12-14,2020-11-04,inactive,phyzical
19334,657,7,2020-09-25,2020-09-26,inactive,web
19335,657,10,2016-03-17,2020-12-13,inactive,web
19336,657,13,2017-08-09,2018-09-21,inactive,web
19337,7480,3,2006-10-02,2010-03-25,inactive,web
19338,6220,14,2020-07-18,2021-08-03,inactive,web
19339,412,8,2020-06-19,----------,active,phyzical
19340,412,16,2017-07-15,2020-07-23,inactive,web
19341,2415,8,2022-10-10,----------,active,phyzical
19342,3101,19,2012-12-25,2012-12-28,inactive,phyzical
19343,3101,20,2012-12-25,2012-12-27,inactive,phyzical
19344,1592,14,2021-12-12,----------,active,phyzical
19345,3875,10,2018-06-30,2019-11-26,inactive,web
19346,3875,11,2019-08-25,2019-11-07,inactive,web
19347,3875,3,2019-04-25,2021-04-22,inactive,web
19348,7326,5,2018-07-01,----------,active,web
19349,7326,7,2019-03-15,----------,active,phyzical
19350,7696,4,2021-04-15,----------,active,phyzical
19351,9044,5,2021-11-23,----------,active,phyzical
19352,9044,6,2022-10-04,----------,active,phyzical
19353,3776,18,2016-07-12,2016-11-12,inactive,web
19354,4495,10,2019-01-31,2020-02-03,inactive,phyzical
19355,4495,12,2019-10-01,2019-11-03,inactive,web
19356,5029,1,2018-09-18,2019-12-08,inactive,web
19357,7467,14,2007-05-22,2011-08-20,inactive,web
19358,7467,15,2009-04-15,2009-05-06,inactive,web
19359,7467,19,2020-02-21,----------,active,phyzical
19360,8586,19,2012-02-17,2014-02-19,inactive,web
19361,8586,20,2013-01-13,2013-07-05,inactive,web
19362,7442,1,2022-05-12,----------,active,web
19363,7442,3,2022-01-28,----------,active,web
19364,9574,9,2022-01-29,2022-02-03,inactive,phyzical
19365,9574,16,2017-04-17,2019-02-20,inactive,web
19366,4569,4,2020-10-22,----------,active,phyzical
19367,4569,9,2018-09-03,2021-04-02,inactive,web
19368,9257,9,2020-09-08,----------,active,web
19369,9257,14,2020-06-26,2021-02-06,inactive,phyzical
19370,3166,1,2022-03-30,----------,active,web
19371,2590,1,2022-08-14,----------,active,phyzical
19372,2590,2,2022-09-05,----------,active,web
19373,3002,9,2018-10-20,----------,active,web
19374,9084,5,2021-11-20,----------,active,phyzical
19375,9084,19,2022-07-30,----------,active,web
19376,2428,5,2021-05-04,2022-01-20,inactive,web
19377,2428,17,2021-12-24,----------,active,web
19378,2262,17,2006-05-17,2010-03-01,inactive,phyzical
19379,901,10,2008-11-04,2009-09-26,inactive,web
19380,6952,1,2021-06-12,2021-11-11,inactive,web
19381,124,10,2019-01-18,----------,active,phyzical
19382,4622,3,2009-03-18,2009-03-20,inactive,phyzical
19383,4622,1,2009-03-03,2009-03-22,inactive,phyzical
19384,4622,2,2009-03-17,2009-03-18,inactive,web
19385,1825,19,2017-07-12,2018-11-13,inactive,web
19386,1825,10,2018-01-28,2018-06-17,inactive,web
19387,8509,16,2021-10-21,----------,active,web
19388,2519,10,2010-05-16,2012-07-05,inactive,web
19389,3514,18,2021-12-25,----------,active,web
19390,6986,19,2020-11-02,2020-11-17,inactive,web
19391,6986,19,2020-10-13,2022-01-02,inactive,web
19392,6986,20,2020-11-13,2022-01-01,inactive,phyzical
19393,8072,3,2022-01-24,----------,active,web
19394,2257,19,2020-03-09,2021-09-14,inactive,phyzical
19395,8258,5,2006-02-16,2006-07-22,inactive,web
19396,8258,10,2007-03-23,2007-09-24,inactive,web
19397,5895,18,2021-05-08,2021-09-04,inactive,web
19398,5895,18,2015-12-27,2019-01-24,inactive,web
19399,512,17,2022-10-26,----------,active,phyzical
19400,2547,14,2017-07-24,2018-01-13,inactive,phyzical
19401,2547,9,2016-01-03,2018-02-20,inactive,web
19402,6480,10,2010-04-03,2014-10-09,inactive,web
19403,6480,12,2010-08-18,2011-03-19,inactive,web
19404,890,17,2021-08-24,2021-09-16,inactive,web
19405,890,19,2018-07-28,2018-07-29,inactive,phyzical
19406,890,20,2018-07-28,2018-07-28,inactive,web
19407,4619,4,2022-06-16,----------,active,web
19408,7425,14,2022-05-14,----------,active,web
19409,7425,15,2022-05-17,----------,active,web
19410,7425,17,2022-12-27,----------,active,web
19411,3013,10,2016-02-25,2016-04-17,inactive,phyzical
19412,3013,11,2016-03-13,2016-03-17,inactive,phyzical
19413,3013,8,2019-02-20,2020-03-01,inactive,web
19414,3687,14,2022-03-24,----------,active,web
19415,3687,15,2022-07-21,----------,active,phyzical
19416,7692,19,2022-12-01,----------,active,phyzical
19417,7692,20,2022-12-14,----------,active,web
19418,189,19,2017-02-07,2017-09-13,inactive,web
19419,189,20,2017-08-03,2017-09-01,inactive,phyzical
19420,4673,19,2009-05-15,2009-05-26,inactive,web
19421,4673,20,2009-05-23,2009-05-23,inactive,phyzical
19422,4673,18,2020-07-20,2020-10-04,inactive,phyzical
19423,6406,10,2020-08-08,2021-08-05,inactive,web
19424,6406,11,2021-06-12,2021-07-05,inactive,phyzical
19425,8967,5,2022-03-08,----------,active,phyzical
19426,8967,7,2022-06-07,----------,active,web
19427,3599,9,2022-09-11,----------,active,phyzical
19428,3599,5,2022-03-08,----------,active,web
19429,3599,6,2022-08-05,----------,active,web
19430,6810,9,2010-11-18,2010-12-04,inactive,phyzical
19431,6810,10,2009-04-01,2012-02-03,inactive,phyzical
19432,6810,11,2010-01-11,2012-01-12,inactive,web
19433,7201,10,2012-04-03,2012-07-21,inactive,phyzical
19434,7201,12,2012-05-03,2012-06-15,inactive,web
19435,7201,5,2017-12-16,2020-10-15,inactive,phyzical
19436,7201,6,2018-04-23,2019-02-11,inactive,web
19437,3149,17,2009-08-22,2013-10-23,inactive,web
19438,1912,19,2016-06-12,2019-08-09,inactive,web
19439,1912,20,2019-06-01,2019-06-06,inactive,phyzical
19440,2566,5,2022-08-02,----------,active,web
19441,2521,1,2017-01-31,2018-04-10,inactive,phyzical
19442,2521,2,2018-04-09,2018-04-10,inactive,web
19443,9052,10,2011-07-02,2011-11-24,inactive,phyzical
19444,9052,1,2012-08-02,2012-09-05,inactive,phyzical
19445,9052,2,2012-09-02,2012-09-03,inactive,phyzical
19446,7555,1,2017-11-15,2018-09-07,inactive,web
19447,8061,5,2007-11-20,2009-04-02,inactive,web
19448,8061,7,2008-01-15,2008-02-10,inactive,phyzical
19449,9241,4,2020-01-01,----------,active,web
19450,9241,19,2021-02-17,2021-08-18,inactive,web
19451,9241,20,2021-02-03,2021-02-14,inactive,phyzical
19452,6063,4,2008-12-29,2012-01-16,inactive,web
19453,6063,5,2018-11-07,2021-08-07,inactive,web
19454,7089,19,2022-04-13,----------,active,web
19455,6092,4,2011-06-14,2014-09-16,inactive,phyzical
19456,6092,10,2015-02-18,2017-12-02,inactive,phyzical
19457,6092,11,2017-12-01,2017-12-02,inactive,web
19458,348,10,2022-09-14,----------,active,web
19459,348,12,2022-09-15,----------,active,web
19460,348,14,2022-04-23,----------,active,web
19461,348,15,2022-04-23,----------,active,web
19462,4215,10,2003-10-14,2006-02-02,inactive,web
19463,4215,11,2003-10-24,2005-02-10,inactive,phyzical
19464,4215,9,2022-03-10,----------,active,web
19465,2394,5,2018-12-30,2021-02-27,inactive,web
19466,1666,5,2010-12-18,2010-12-27,inactive,phyzical
19467,1666,7,2010-12-26,2010-12-27,inactive,web
19468,1666,14,2017-03-07,2020-06-23,inactive,web
19469,6944,14,2022-03-07,----------,active,phyzical
19470,6944,15,2022-06-03,----------,active,web
19471,4777,8,2022-06-08,----------,active,web
19472,4777,14,2022-03-09,----------,active,phyzical
19473,3112,9,2011-08-04,2013-06-23,inactive,phyzical
19474,3112,17,2021-11-23,2022-01-18,inactive,web
19475,9931,1,2020-03-20,2021-07-05,inactive,web
19476,9931,2,2021-04-18,2021-07-05,inactive,web
19477,9931,5,2006-06-16,2008-04-28,inactive,web
19478,9931,6,2007-03-08,2007-08-26,inactive,web
19479,2514,19,2012-06-15,2012-09-15,inactive,phyzical
19480,2514,20,2012-08-28,2012-09-04,inactive,web
19481,2514,5,1997-06-23,2000-03-19,inactive,phyzical
19482,8295,10,2016-11-27,2016-12-02,inactive,phyzical
19483,175,16,2003-11-14,2004-03-21,inactive,phyzical
19484,1146,19,2022-03-14,----------,active,web
19485,185,18,2021-12-29,----------,active,web
19486,8502,14,2021-10-14,----------,active,web
19487,8502,8,2021-08-04,----------,active,web
19488,5584,1,2011-09-02,2015-11-25,inactive,web
19489,5584,2,2012-07-06,2012-08-07,inactive,web
19490,5584,10,2011-11-19,2014-06-21,inactive,web
19491,5584,13,2011-12-17,2011-12-24,inactive,web
19492,1297,5,2019-07-19,2019-08-05,inactive,phyzical
19493,9887,19,2022-05-30,----------,active,web
19494,9887,19,2013-01-07,2013-05-01,inactive,phyzical
19495,9887,20,2013-03-04,2013-03-07,inactive,web
19496,1768,5,2019-02-12,----------,active,web
19497,3510,1,2022-01-27,----------,active,phyzical
19498,2781,5,2020-02-03,2021-04-20,inactive,web
19499,2781,6,2020-09-15,2021-02-15,inactive,phyzical
19500,2781,5,2022-12-01,----------,active,web
19501,2781,7,2022-12-09,----------,active,web
19502,3329,4,2021-01-05,2021-11-03,inactive,web
19503,7650,10,2006-11-24,2007-03-20,inactive,web
19504,7650,13,2006-11-25,2007-01-06,inactive,phyzical
19505,7650,9,2016-06-19,2020-10-12,inactive,phyzical
19506,4254,14,2022-10-05,----------,active,web
19507,4254,15,2022-11-18,----------,active,web
19508,4254,14,2022-03-16,----------,active,phyzical
19509,9848,4,2022-05-22,----------,active,web
19510,9848,17,2021-10-01,----------,active,phyzical
19511,5008,10,2015-10-22,2015-11-22,inactive,phyzical
19512,5008,12,2015-10-15,2015-10-26,inactive,web
19513,5008,9,2015-07-05,2016-10-30,inactive,web
19514,3685,3,2021-02-06,----------,active,web
19515,3685,4,2017-04-07,2019-10-22,inactive,web
19516,9912,10,2022-01-07,----------,active,web
19517,9912,13,2022-03-15,----------,active,web
19518,3480,14,2021-01-11,2021-05-07,inactive,web
19519,4726,1,2021-07-18,----------,active,web
19520,4726,2,2022-07-31,----------,active,web
19521,698,19,2020-10-08,2020-12-13,inactive,web
19522,698,20,2020-12-05,2020-12-13,inactive,web
19523,3751,5,2022-09-03,----------,active,web
19524,6273,9,2018-06-09,2018-10-12,inactive,web
19525,6273,19,2015-08-10,2018-05-25,inactive,web
19526,6273,20,2015-08-11,2018-02-15,inactive,phyzical
19527,37,17,2022-12-07,----------,active,web
19528,8943,1,2017-11-06,2017-12-09,inactive,web
19529,3737,8,2020-12-25,----------,active,web
19530,6762,5,2020-06-14,----------,active,phyzical
19531,6762,7,2021-02-21,2021-08-14,inactive,web
19532,8655,10,2016-09-08,2018-07-07,inactive,web
19533,8655,12,2017-05-09,2017-09-02,inactive,web
19534,1555,1,2021-12-26,2021-12-28,inactive,web
19535,1555,10,2021-05-22,2021-05-25,inactive,web
19536,8391,8,2022-08-17,----------,active,web
19537,8880,1,2021-05-07,2021-06-06,inactive,phyzical
19538,876,5,2022-07-05,----------,active,phyzical
19539,2215,19,2013-07-08,2014-03-17,inactive,web
19540,2215,20,2013-12-17,2014-01-31,inactive,web
19541,2215,14,2013-07-03,2017-09-10,inactive,web
19542,8300,10,2010-07-20,2011-05-28,inactive,web
19543,8300,13,2011-01-23,2011-01-25,inactive,web
19544,4978,3,2005-09-20,2005-12-12,inactive,web
19545,4978,19,2013-07-17,2017-02-10,inactive,phyzical
19546,3938,5,2005-01-31,2005-05-22,inactive,web
19547,3938,6,2005-03-18,2005-03-18,inactive,web
19548,6171,3,2015-07-03,2015-08-18,inactive,web
19549,325,19,2016-12-26,2020-09-08,inactive,phyzical
19550,325,20,2016-12-30,2018-09-09,inactive,web
19551,325,10,2021-09-22,----------,active,web
19552,325,11,2021-11-04,2022-01-27,inactive,phyzical
19553,6085,19,2008-05-09,2009-01-05,inactive,web
19554,6085,20,2009-01-01,2009-01-02,inactive,web
19555,6085,14,2007-06-25,2010-10-24,inactive,phyzical
19556,4833,19,2022-11-14,----------,active,phyzical
19557,4833,20,2022-11-28,----------,active,phyzical
19558,7643,8,2022-06-14,----------,active,web
19559,4958,10,2014-09-30,2018-01-21,inactive,phyzical
19560,4958,17,2014-12-05,2015-09-11,inactive,web
19561,8297,14,2020-01-12,----------,active,phyzical
19562,8297,15,2020-11-23,2020-12-11,inactive,web
19563,8297,9,2020-06-01,2021-11-09,inactive,phyzical
19564,7450,9,2021-08-16,2021-09-28,inactive,phyzical
19565,7450,16,2019-07-16,----------,active,web
19566,1425,3,2007-11-17,2011-10-01,inactive,phyzical
19567,1425,3,2005-01-26,2006-04-21,inactive,web
19568,8995,19,2002-07-15,2005-12-08,inactive,phyzical
19569,5144,4,2016-05-16,2020-11-21,inactive,web
19570,5144,3,2017-02-25,2017-05-03,inactive,web
19571,4796,8,2017-02-01,2017-02-01,inactive,phyzical
19572,2234,4,2022-07-16,----------,active,web
19573,796,1,2022-02-05,----------,active,web
19574,796,2,2022-10-10,----------,active,web
19575,5697,19,2010-01-05,2013-03-22,inactive,web
19576,5697,10,2007-10-18,2011-02-10,inactive,web
19577,5697,13,2007-11-19,2011-02-07,inactive,phyzical
19578,7328,19,2018-04-22,2018-07-22,inactive,web
19579,2389,14,2017-03-26,2021-04-17,inactive,web
19580,2389,15,2021-02-04,2021-04-14,inactive,phyzical
19581,2389,1,2013-10-28,2015-08-07,inactive,web
19582,2389,2,2014-01-01,2015-01-30,inactive,phyzical
19583,1893,14,2021-12-24,2021-12-25,inactive,phyzical
19584,3688,10,2021-08-12,----------,active,web
19585,5363,16,2001-11-19,2001-11-20,inactive,phyzical
19586,5363,19,2002-05-04,2005-03-21,inactive,web
19587,3133,10,2005-01-13,2005-03-12,inactive,phyzical
19588,3133,12,2005-02-05,2005-03-11,inactive,web
19589,3133,17,2001-05-19,2003-04-13,inactive,phyzical
19590,8256,5,2019-01-17,2019-02-06,inactive,phyzical
19591,8256,7,2019-01-31,2019-02-03,inactive,phyzical
19592,8256,9,2020-05-14,----------,active,web
19593,789,10,2022-04-19,----------,active,web
19594,789,11,2022-11-01,----------,active,web
19595,7923,10,2022-02-08,----------,active,web
19596,7923,12,2022-04-18,----------,active,phyzical
19597,7923,14,2020-07-28,2020-09-08,inactive,web
19598,7923,15,2020-09-07,2020-09-08,inactive,phyzical
19599,4341,8,2006-03-19,2006-10-01,inactive,web
19600,4341,9,2007-01-13,2009-01-31,inactive,web
19601,9314,16,2018-06-19,2021-07-23,inactive,web
19602,9314,16,2022-12-24,----------,active,web
19603,2091,5,2020-12-15,2021-10-31,inactive,web
19604,2091,6,2020-12-18,2021-09-09,inactive,phyzical
19605,2091,10,2021-02-09,----------,active,web
19606,4556,3,2016-07-19,2018-07-03,inactive,web
19607,6049,1,2021-11-14,----------,active,phyzical
19608,6049,16,2021-08-21,2021-12-02,inactive,web
19609,9405,1,2021-12-31,2021-12-31,inactive,web
19610,9405,16,2008-12-28,2011-09-12,inactive,web
19611,3141,5,2021-02-04,2021-08-25,inactive,web
19612,3141,6,2021-06-09,2021-06-21,inactive,phyzical
19613,3141,4,2020-12-03,2020-12-24,inactive,web
19614,7439,10,2004-02-29,2007-11-20,inactive,web
19615,7439,12,2005-07-22,2007-11-03,inactive,web
19616,9771,16,2008-02-13,2008-11-13,inactive,web
19617,9771,14,2017-02-01,2019-12-30,inactive,phyzical
19618,9771,15,2018-12-24,2018-12-24,inactive,web
19619,5179,19,2022-01-11,----------,active,phyzical
19620,5179,20,2022-08-10,----------,active,web
19621,8662,8,2022-02-07,----------,active,web
19622,2858,4,2021-06-16,2021-08-26,inactive,web
19623,2563,1,2011-02-11,2015-02-03,inactive,web
19624,2563,2,2012-01-30,2014-02-12,inactive,phyzical
19625,2563,1,2019-02-20,----------,active,phyzical
19626,2563,2,2021-08-08,2021-11-28,inactive,web
19627,9833,19,2021-07-24,2021-09-02,inactive,web
19628,9833,20,2021-07-29,2021-07-30,inactive,phyzical
19629,9833,19,2022-06-14,----------,active,web
19630,1401,8,2008-01-27,2008-09-09,inactive,phyzical
19631,1401,19,2009-02-20,2009-09-11,inactive,web
19632,1401,20,2009-05-16,2009-09-08,inactive,web
19633,511,10,2015-07-16,2017-04-21,inactive,phyzical
19634,511,12,2016-02-05,2017-04-19,inactive,web
19635,511,4,2022-07-16,----------,active,phyzical
19636,5781,14,2012-12-21,2015-08-14,inactive,web
19637,1419,5,2018-03-13,2020-08-27,inactive,web
19638,1419,7,2018-07-20,2018-07-24,inactive,phyzical
19639,2879,10,2010-10-30,2013-05-25,inactive,phyzical
19640,2879,11,2010-11-19,2011-04-14,inactive,web
19641,2879,10,2007-07-05,2009-07-05,inactive,web
19642,2879,12,2008-04-29,2008-04-29,inactive,web
19643,3374,10,2022-05-05,----------,active,phyzical
19644,3374,11,2022-07-24,----------,active,phyzical
19645,3374,14,2022-11-29,----------,active,web
19646,3374,15,2022-11-09,----------,active,web
19647,4440,19,2019-10-10,2019-12-02,inactive,web
19648,9763,1,2022-05-01,----------,active,phyzical
19649,289,5,2012-07-27,2012-08-08,inactive,phyzical
19650,289,19,2021-05-11,2021-12-17,inactive,web
19651,3238,16,2017-09-27,2021-03-05,inactive,web
19652,3238,14,2018-10-18,2018-10-29,inactive,web
19653,1330,14,2019-04-27,2020-12-20,inactive,web
19654,1330,15,2019-06-08,2019-12-10,inactive,phyzical
19655,9309,19,2018-08-05,2018-09-20,inactive,web
19656,9309,20,2018-09-20,2018-09-20,inactive,phyzical
19657,9941,10,2014-09-15,2015-10-25,inactive,web
19658,9941,3,2015-09-20,2015-12-02,inactive,phyzical
19659,6193,14,2021-11-27,----------,active,phyzical
19660,6193,5,2022-10-02,----------,active,web
19661,6193,7,2022-10-07,----------,active,web
19662,4865,10,2020-01-16,----------,active,web
19663,4865,12,2020-01-26,2020-03-23,inactive,web
19664,4865,5,2013-03-17,2014-08-18,inactive,web
19665,4865,6,2014-08-17,2014-08-17,inactive,web
19666,7393,1,2015-01-24,2015-01-27,inactive,web
19667,7393,2,2015-01-27,2015-01-27,inactive,web
19668,7393,10,2014-10-08,2015-01-18,inactive,phyzical
19669,7393,11,2015-01-10,2015-01-14,inactive,phyzical
19670,4172,14,2022-05-12,----------,active,web
19671,4172,15,2022-05-14,----------,active,web
19672,6828,9,2020-08-13,2021-06-21,inactive,phyzical
19673,4610,14,2014-06-25,2014-12-14,inactive,web
19674,7043,3,2000-08-19,2003-02-10,inactive,web
19675,1199,17,2021-09-24,2022-02-20,inactive,phyzical
19676,1199,19,2020-11-24,----------,active,web
19677,4013,19,2021-07-24,2021-11-21,inactive,web
19678,4013,8,2022-03-06,----------,active,web
19679,5222,17,2019-12-05,2020-12-08,inactive,web
19680,3621,19,2016-05-25,2019-05-23,inactive,phyzical
19681,4648,10,2013-02-28,2013-12-09,inactive,phyzical
19682,4648,13,2013-12-09,2013-12-09,inactive,web
19683,4125,9,2022-12-14,----------,active,web
19684,4125,5,2022-01-05,----------,active,web
19685,4125,6,2022-02-11,----------,active,phyzical
19686,7593,5,2022-06-26,----------,active,web
19687,7593,7,2022-06-27,----------,active,web
19688,7593,5,2022-10-25,----------,active,phyzical
19689,3788,10,2018-03-25,2021-06-03,inactive,web
19690,3788,16,2021-01-12,2021-02-01,inactive,phyzical
19691,7372,1,2003-04-22,2005-06-06,inactive,web
19692,7372,2,2005-02-01,2005-04-25,inactive,web
19693,7372,10,2018-07-16,----------,active,web
19694,7372,12,2019-08-08,2019-10-23,inactive,web
19695,5017,10,2022-02-05,2022-02-16,inactive,web
19696,5017,13,2022-02-06,2022-02-08,inactive,phyzical
19697,5017,1,2019-05-18,----------,active,web
19698,2961,19,2022-04-17,----------,active,phyzical
19699,2961,1,2021-11-14,----------,active,phyzical
19700,2961,2,2022-07-18,----------,active,web
19701,6422,10,2009-02-25,2009-11-07,inactive,web
19702,6422,13,2009-05-24,2009-08-21,inactive,web
19703,4177,19,2003-12-12,2007-11-22,inactive,web
19704,4177,14,2003-12-23,2005-08-21,inactive,phyzical
19705,4177,15,2004-06-23,2004-09-13,inactive,phyzical
19706,9199,8,2016-09-04,2017-07-13,inactive,web
19707,6675,4,2006-02-02,2009-09-02,inactive,web
19708,258,10,2018-05-03,2018-06-02,inactive,web
19709,258,5,2017-12-18,2017-12-27,inactive,phyzical
19710,258,6,2017-12-19,2017-12-20,inactive,phyzical
19711,776,3,2021-06-11,----------,active,phyzical
19712,776,10,2022-07-21,----------,active,phyzical
19713,1327,18,2020-11-21,----------,active,phyzical
19714,1327,3,2018-10-24,2018-10-27,inactive,web
19715,943,10,2019-05-18,2019-07-05,inactive,web
19716,943,17,2014-05-09,2014-09-19,inactive,web
19717,6660,10,2017-04-08,2017-05-16,inactive,web
19718,6660,5,2007-02-25,2011-03-31,inactive,web
